AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
16.0,13.0,0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
42.0,19.0,0,17.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
1.0,0.0,0,2.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1,1.0,0
73.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
42.0,19.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,2.0,1
58.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
46.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
22.0,21.0,1,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
28.0,22.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
58.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
50.0,17.0,1,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
58.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
34.0,21.0,0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,1.0,1
2.0,0.0,0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,2,1.0,0
13.0,9.0,0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
59.0,20.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
20.0,16.0,0,12.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
55.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
0.0,0.0,0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2,1.0,0
51.0,18.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
7.0,4.0,0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
64.0,19.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
24.0,18.0,0,12.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
63.0,22.0,1,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2.0,1
46.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
57.0,20.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
21.0,19.0,0,13.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
41.0,20.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
50.0,13.0,0,17.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,9.0,0
9.0,6.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
3.0,1.0,0,2.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
19.0,16.0,0,17.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
40.0,21.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
5.0,3.0,0,7.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
63.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
26.0,19.0,1,12.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2,1.0,1
49.0,16.0,1,9.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
20.0,14.0,0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2,9.0,0
7.0,3.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
15.0,12.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1,9.0,0
69.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
51.0,20.0,1,0.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,6.0,1
7.0,4.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
54.0,19.0,0,16.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1,1.0,0
36.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
33.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
53.0,17.0,0,16.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1,2.0,0
3.0,2.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1,1.0,0
18.0,19.0,0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,8.0,0
30.0,16.0,1,12.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
5.0,1.0,0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2,1.0,0
73.0,4.0,1,0.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1,1.0,0
14.0,11.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
12.0,8.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
30.0,19.0,1,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,1
82.0,18.0,1,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1.0,0
74.0,24.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
80.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
32.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2,1.0,0
15.0,12.0,0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
83.0,16.0,0,6.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,0
0.0,0.0,0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
26.0,21.0,0,13.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
56.0,24.0,1,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,6.0,0
7.0,4.0,0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
59.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
70.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
67.0,22.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,1
35.0,19.0,0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
11.0,8.0,0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,1,1.0,0
41.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
1.0,0.0,0,14.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,1,1.0,0
73.0,19.0,1,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
29.0,21.0,1,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
62.0,23.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
23.0,16.0,0,7.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
16.0,12.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1,6.0,0
74.0,17.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
12.0,10.0,0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
74.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
26.0,21.0,0,12.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
40.0,24.0,0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
6.0,3.0,0,7.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,9.0,0
14.0,11.0,0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
6.0,3.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
32.0,19.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,2.0,1
39.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
62.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
20.0,19.0,0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
89.0,16.0,0,6.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,1.0,0
31.0,19.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
14.0,11.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
35.0,16.0,0,13.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
52.0,16.0,0,0.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1,2.0,1
32.0,22.0,1,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,6.0,0
73.0,17.0,0,8.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2,1.0,0
27.0,19.0,0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
68.0,16.0,1,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2,1.0,0
37.0,23.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
35.0,22.0,0,15.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
47.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
8.0,6.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
44.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2,1.0,0
71.0,20.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
55.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
30.0,20.0,1,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,2.0,0
70.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
32.0,16.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
10.0,6.0,0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
77.0,17.0,0,11.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
52.0,21.0,1,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
42.0,20.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
29.0,16.0,0,16.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1,1.0,0
20.0,19.0,0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
53.0,22.0,0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
20.0,19.0,0,16.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
8.0,5.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
73.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
38.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
62.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
42.0,19.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,6.0,1
55.0,18.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
67.0,21.0,1,1.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2,1.0,0
79.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
61.0,17.0,0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2,1.0,1
65.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
38.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
0.0,0.0,0,7.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1,1.0,0
63.0,20.0,1,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
12.0,8.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
8.0,5.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
71.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2,1.0,1
21.0,19.0,0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
16.0,14.0,0,2.0,2.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,2.0,1,2.0,0
55.0,23.0,0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
55.0,19.0,1,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,8.0,0
3.0,1.0,0,2.0,2.0,7.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,1,1.0,0
41.0,17.0,1,16.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,2.0,0
44.0,18.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,9.0,0
43.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
5.0,2.0,0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
53.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
27.0,19.0,0,12.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
60.0,19.0,0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2,1.0,0
38.0,21.0,1,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
64.0,21.0,0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
27.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,9.0,1
71.0,16.0,1,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
75.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
12.0,8.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
64.0,21.0,1,0.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
46.0,18.0,1,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
60.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
18.0,18.0,0,17.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2,9.0,1
60.0,21.0,1,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,0
71.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,0
93.0,16.0,1,16.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2,1.0,0
10.0,7.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
0.0,0.0,0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
41.0,16.0,1,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,1.0,0
3.0,1.0,0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,1,9.0,0
5.0,2.0,0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
39.0,21.0,0,13.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,6.0,1
71.0,19.0,1,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
40.0,16.0,1,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,1
11.0,8.0,0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
67.0,12.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
48.0,20.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
70.0,17.0,0,15.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,0
31.0,21.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
29.0,21.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
12.0,9.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
70.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
71.0,20.0,0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
37.0,16.0,0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2,1.0,0
25.0,16.0,0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,8.0,0
81.0,22.0,0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,0
5.0,2.0,0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
64.0,16.0,1,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
6.0,3.0,0,2.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
46.0,9.0,1,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,8.0,0
63.0,20.0,1,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1,2.0,0
17.0,14.0,0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1,1.0,0
42.0,23.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
9.0,5.0,0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
30.0,21.0,0,12.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
47.0,22.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
41.0,21.0,0,13.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
7.0,4.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
0.0,0.0,0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2,1.0,0
6.0,3.0,0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
10.0,6.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
71.0,24.0,0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
48.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,2.0,1
54.0,14.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
52.0,20.0,1,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
1.0,0.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
30.0,20.0,0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
85.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,0
36.0,21.0,0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
23.0,19.0,0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
65.0,19.0,1,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
42.0,21.0,1,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
64.0,16.0,1,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2,1.0,1
40.0,1.0,0,5.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,1.0,0
24.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1,1.0,0
79.0,21.0,1,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1.0,0
85.0,16.0,0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2,2.0,0
38.0,19.0,1,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,1.0,1
14.0,10.0,0,4.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1,1.0,0
75.0,18.0,1,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,0
4.0,1.0,0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1,1.0,0
49.0,22.0,1,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,6.0,1
38.0,16.0,1,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2,3.0,0
0.0,0.0,0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2,1.0,0
10.0,7.0,0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
22.0,19.0,0,11.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2,1.0,1
66.0,16.0,0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
2.0,0.0,0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1,1.0,0
17.0,14.0,0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1,1.0,0
49.0,20.0,1,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1.0,0
